Currency,Date,Closing Price (USD),24h Open (USD),24h High (USD),24h Low (USD)
BTC,22-02-2017,1112.86375,1079.5825,1126.48625,1079.3475
BTC,23-02-2017,1122.515,1112.86375,1132.51,1101.9
BTC,24-02-2017,1193.501,1122.515,1193.961,1120.73
BTC,25-02-2017,1182.429,1193.501,1206.596,1101.385
BTC,26-02-2017,1139.848,1182.429,1184.183,1126.26
BTC,27-02-2017,1189.366,1139.848,1192.252,1139.795
BTC,28-02-2017,1189.94699,1189.366,1210.156,1173.095
BTC,01-03-2017,1193.611,1189.94699,1198.163,1179.97
BTC,02-03-2017,1221.05,1193.611,1233.298,1187.33199
BTC,03-03-2017,1269.776,1221.05,1284.334,1216.03
BTC,04-03-2017,1285.376,1269.776,1293.469,1258.487
BTC,05-03-2017,1260.668,1285.376,1287.61,1239.568
BTC,06-03-2017,1273.24699,1260.668,1280.579,1245.911
BTC,07-03-2017,1280.30499,1273.24699,1285.181,1268.809
BTC,08-03-2017,1206.357,1280.30499,1280.427,1188.174
BTC,09-03-2017,1153.06,1206.357,1225.5,1135.086
BTC,10-03-2017,1200.557,1153.06,1208.63899,1147.435
BTC,11-03-2017,1147.625,1200.557,1325.81299,1022.68
BTC,12-03-2017,1186.351,1147.625,1200.383,1146.877
BTC,13-03-2017,1235.553,1186.351,1237.781,1178.066
BTC,14-03-2017,1242.806,1235.553,1247.261,1216.20699
BTC,15-03-2017,1245.892,1242.806,1257.797,1227.108
BTC,16-03-2017,1247.67099,1245.892,1260.62999,1245.099
BTC,17-03-2017,1126.08199,1247.67099,1248.29199,1103.531
BTC,18-03-2017,1062.07,1126.08199,1164.222,1057.345
BTC,19-03-2017,1000.24599,1062.07,1094.412,944.113
BTC,20-03-2017,1036.226,1000.24599,1058.91,977.506
BTC,21-03-2017,1065.481,1036.226,1065.50599,1015.041
BTC,22-03-2017,1091.333,1065.481,1119.074,1063.69699
BTC,23-03-2017,1036.099,1091.333,1101.028,990.705
BTC,24-03-2017,1013.844,1036.099,1053.241,1012.245
BTC,25-03-2017,921.808,1013.844,1014.601,920.576
BTC,26-03-2017,962.508,921.808,972.271,891.511
BTC,27-03-2017,968.293,962.508,998.56,946.522
BTC,28-03-2017,1035.32199,968.293,1042.901,965.455
BTC,29-03-2017,1011.969,1035.32199,1064.52,1010.04699
BTC,30-03-2017,1041.374,1011.969,1056.89799,1011.315
BTC,31-03-2017,1048.86299,1041.374,1051.473,1023.187
BTC,01-04-2017,1077.557,1048.86299,1087.727,1040.614
BTC,02-04-2017,1082.37,1077.557,1103.528,1069.78199
BTC,03-04-2017,1140.037,1082.37,1140.037,1077.59099
BTC,04-04-2017,1148.092,1140.037,1155.714,1120.597
BTC,05-04-2017,1139.86,1148.092,1161.361,1125.827
BTC,06-04-2017,1150.685,1139.86,1151.20699,1113.077
BTC,07-04-2017,1177.284,1150.685,1202.82199,1149.209
BTC,08-04-2017,1196.896,1177.284,1202.037,1176.375
BTC,09-04-2017,1187.03299,1196.896,1196.896,1170.579
BTC,10-04-2017,1213.801,1187.03299,1218.239,1178.396
BTC,11-04-2017,1206.74,1213.801,1219.056,1202.78299
BTC,12-04-2017,1226.896,1206.74,1232.155,1204.364
BTC,13-04-2017,1216.269,1226.896,1226.927,1213.655
BTC,14-04-2017,1187.136,1216.269,1219.007,1154.9
BTC,15-04-2017,1186.10899,1187.136,1197.391,1169.893
BTC,16-04-2017,1189.55,1186.10899,1199.71,1178.094
BTC,17-04-2017,1184.2,1189.55,1190.96499,1178.19599
BTC,18-04-2017,1211.73799,1184.2,1211.73799,1181.78299
BTC,19-04-2017,1218.666,1211.73799,1222.358,1211.233
BTC,20-04-2017,1227.981,1218.666,1232.858,1209.183
BTC,21-04-2017,1261.702,1227.981,1264.665,1227.679
BTC,22-04-2017,1255.25125,1261.702,1275.053,1247.7925
BTC,23-04-2017,1232.7575,1255.25125,1255.905,1220
BTC,24-04-2017,1243.43,1232.7575,1250.455,1230.68374
BTC,25-04-2017,1251.5775,1243.43,1251.5775,1240.11999
BTC,26-04-2017,1269.69625,1251.5775,1270.7275,1248.7425
BTC,27-04-2017,1289.7475,1269.69625,1307.27875,1269.43
BTC,28-04-2017,1335.825,1289.7475,1343.5925,1289.4925
BTC,29-04-2017,1319.7,1335.825,1338.9875,1282.93249
BTC,30-04-2017,1311.58874,1319.7,1333.375,1311.25125
BTC,01-05-2017,1370.79,1311.58874,1371.20625,1308.7425
BTC,02-05-2017,1416.61,1370.79,1426.63375,1350.005
BTC,03-05-2017,1448.88625,1416.61,1466.88125,1408.54
BTC,04-05-2017,1506.7725,1448.88625,1507.51,1431.18125
BTC,05-05-2017,1543.31,1506.7725,1594.62625,1442.73125
BTC,06-05-2017,1536.1525,1543.31,1591.9675,1491.675
BTC,07-05-2017,1554.6025,1536.1525,1555.225,1517.65
BTC,08-05-2017,1564.065,1554.6025,1572.55375,1525.895
BTC,09-05-2017,1644.72875,1564.065,1655.7875,1564.065
BTC,10-05-2017,1695.83125,1644.72875,1753.595,1641.0625
BTC,11-05-2017,1748.35375,1695.83125,1764.21,1690.39875
BTC,12-05-2017,1774.52,1748.35375,1839.23125,1748.07
BTC,13-05-2017,1634.6075,1774.52,1799.495,1587.69375
BTC,14-05-2017,1774.805,1634.6075,1784.83625,1624.56125
BTC,15-05-2017,1747.04375,1774.805,1793.7325,1740.2
BTC,16-05-2017,1665.0325,1747.04375,1747.04375,1652.15625
BTC,17-05-2017,1744.44125,1665.0325,1753.0375,1657.10875
BTC,18-05-2017,1796.89625,1744.44125,1823.555,1744.44125
BTC,19-05-2017,1913.13875,1796.89625,1918.3275,1795.7775
BTC,20-05-2017,1983.97875,1913.13875,1993.12375,1909.23125
BTC,21-05-2017,2074.69625,1983.97875,2074.69625,1964.975
BTC,22-05-2017,2114.98875,2074.69625,2115.59125,2001.145
BTC,23-05-2017,2196.66874,2114.98875,2289.2075,2062.30249
BTC,24-05-2017,2348.55249,2196.66874,2356.405,2174.49375
BTC,25-05-2017,2581.85375,2348.55249,2593.36666,2310.42625
BTC,26-05-2017,2460.95375,2581.85375,2791.695,2298.48999
BTC,27-05-2017,2232.2875,2460.95375,2639.905,2067.0975
BTC,28-05-2017,2234.83374,2232.2875,2250.1475,1908.99125
BTC,29-05-2017,2195.785,2234.83374,2320.8175,2135.0025
BTC,30-05-2017,2315.73625,2195.785,2339.725,2157.34499
BTC,31-05-2017,2170.98124,2315.73625,2329.63625,2152.9225
BTC,01-06-2017,2402.125,2170.98124,2414.515,2162.22625
BTC,02-06-2017,2477.1725,2402.125,2489.9775,2361.74125
BTC,03-06-2017,2475.2975,2477.1725,2524.80625,2418.9325
BTC,04-06-2017,2526.31125,2475.2975,2593.64,2448.04374
BTC,05-06-2017,2605.125,2526.31125,2607.92999,2494.29125
BTC,06-06-2017,2855.03,2605.125,2911.86,2582.375
BTC,07-06-2017,2900.8525,2855.03,2967.47625,2742.335
BTC,08-06-2017,2737.9025,2900.8525,2911.93875,2625.085
BTC,09-06-2017,2826.03875,2737.9025,2864.365,2712.68875
BTC,10-06-2017,2846.00625,2826.03875,2874.69625,2794.0625
BTC,11-06-2017,2910.33625,2846.00625,2943.6325,2821.525
BTC,12-06-2017,3007.0125,2910.33625,3025.4725,2894.01
BTC,13-06-2017,2697.0775,3007.0125,3041.35833,2525.23875
BTC,14-06-2017,2780.1825,2697.0775,2802.9475,2696.4575
BTC,15-06-2017,2518.54875,2780.1825,2828.8825,2385.03125
BTC,16-06-2017,2438.61749,2518.54875,2522.3075,2185.96124
BTC,17-06-2017,2520.78375,2438.61749,2559.18874,2433.9475
BTC,18-06-2017,2680.1025,2520.78375,2707.06,2510.93874
BTC,19-06-2017,2611.67999,2680.1025,2680.1025,2522.3225
BTC,20-06-2017,2667.5475,2611.67999,2691.57375,2555.10375
BTC,21-06-2017,2805.0975,2667.5475,2822.63375,2636.05875
BTC,22-06-2017,2702.00375,2805.0975,2828.94375,2661.31125
BTC,23-06-2017,2763.29125,2702.00375,2783.75875,2643.75875
BTC,24-06-2017,2740.5925,2763.29125,2780.27,2726.04125
BTC,25-06-2017,2598.15875,2740.5925,2764.0375,2556.8225
BTC,26-06-2017,2630.59499,2598.15875,2696.88625,2530.63125
BTC,27-06-2017,2513.42999,2630.59499,2633.1075,2387.63749
BTC,28-06-2017,2556.1675,2513.42999,2597.27625,2332.60125
BTC,29-06-2017,2591.2675,2556.1675,2619.23625,2498.9325
BTC,30-06-2017,2547.3225,2591.2675,2620.84375,2530.12125
BTC,01-07-2017,2479.05499,2547.3225,2581.74125,2471.7925
BTC,02-07-2017,2424.69875,2479.05499,2547.0475,2396.01249
BTC,03-07-2017,2513.74125,2424.69875,2551.065,2410.4725
BTC,04-07-2017,2640.06125,2513.74125,2648.85624,2510.3225
BTC,05-07-2017,2588.67875,2640.06125,2659.78875,2583.3525
BTC,06-07-2017,2634.17375,2588.67875,2648.67999,2560.85
BTC,07-07-2017,2598.57,2634.17375,2638.09875,2591.9825
BTC,08-07-2017,2514.3625,2598.57,2603.47125,2482.77124
BTC,09-07-2017,2586.0425,2514.3625,2588.38125,2506.30375
BTC,10-07-2017,2524.12624,2586.0425,2590.7525,2510.28625
BTC,11-07-2017,2352.265,2524.12624,2541.55625,2314.0775
BTC,12-07-2017,2292.91375,2352.265,2428.15749,2272.31625
BTC,13-07-2017,2437.55375,2292.91375,2448.505,2292.41874
BTC,14-07-2017,2337.67875,2437.55375,2437.55375,2327.72875
BTC,15-07-2017,2109.37375,2337.67875,2372.83374,2105.24375
BTC,16-07-2017,2045.5725,2109.37375,2151.72875,1971.28375
BTC,17-07-2017,1986.9425,2045.5725,2055.7475,1836.92
BTC,18-07-2017,2189.23999,1986.9425,2246.11749,1986.9425
BTC,19-07-2017,2354.8925,2189.23999,2407.18874,2177.99375
BTC,20-07-2017,2349.355,2354.8925,2413.485,2258.1125
BTC,21-07-2017,2740.56875,2349.355,2946.36,2332.35375
BTC,22-07-2017,2738.775,2740.56875,2814.5075,2639.31374
BTC,23-07-2017,2831.67875,2738.775,2875.7775,2725.06625
BTC,24-07-2017,2772.3675,2831.67875,2836.3775,2670.76125
BTC,25-07-2017,2768.8025,2772.3675,2813.96875,2720.71125
BTC,26-07-2017,2540.20874,2768.8025,2796.92125,2485.185
BTC,27-07-2017,2570.195,2540.20874,2577.05875,2433.83125
BTC,28-07-2017,2699.72125,2570.195,2749.99875,2554.37
BTC,29-07-2017,2719.69,2699.72125,2833.2375,2682.87
BTC,30-07-2017,2714.70375,2719.69,2780.2075,2693.95875
BTC,31-07-2017,2718.6175,2714.70375,2753.33125,2615.8075
BTC,01-08-2017,2867.65375,2718.6175,2902.37125,2706.8225
BTC,02-08-2017,2739.70875,2867.65375,2925.03375,2670.16333
BTC,03-08-2017,2740.07125,2739.70875,2765.5525,2681.46875
BTC,04-08-2017,2811.71,2740.07125,2824.38,2731.19625
BTC,05-08-2017,3123.41125,2811.71,3167.555,2797.1175
BTC,06-08-2017,3254.71,3123.41125,3360.86625,3104.16875
BTC,07-08-2017,3274.6375,3254.71,3325.96625,3190.18625
BTC,08-08-2017,3474.7625,3274.6375,3476.81875,3258.405
BTC,09-08-2017,3416.185,3474.7625,3525.0375,3376.37
BTC,10-08-2017,3364.41125,3416.185,3442.98875,3280.325
BTC,11-08-2017,3451.8525,3364.41125,3474.335,3357.67125
BTC,12-08-2017,3705.43,3451.8525,3741.33125,3451.8525
BTC,13-08-2017,4104.015,3705.43,4162.5725,3701.83375
BTC,14-08-2017,4036.7575,4104.015,4225.4025,3890.005
BTC,15-08-2017,4462.67625,4036.7575,4483.54749,4036.7575
BTC,16-08-2017,4118.9025,4462.67625,4470.34375,3892.72
BTC,17-08-2017,4322.42125,4118.9025,4440.76124,3985.23375
BTC,18-08-2017,4311.685,4322.42125,4522.13,4225.5
BTC,19-08-2017,4180.23875,4311.685,4407.79625,4040.05375
BTC,20-08-2017,4139.38125,4180.23875,4235.06499,4033.53625
BTC,21-08-2017,4110.94125,4139.38125,4218.21125,4101.06125
BTC,22-08-2017,3911.27625,4110.94125,4142.63875,3884.6225
BTC,23-08-2017,4162.79249,3911.27625,4197.76124,3687.27625
BTC,24-08-2017,4178.75625,4162.79249,4299.96875,4130.925
BTC,25-08-2017,4396.03125,4178.75625,4420.35999,4165.77375
BTC,26-08-2017,4359.9025,4396.03125,4496.29249,4320.22
BTC,27-08-2017,4381.39625,4359.9025,4439.29125,4309.3125
BTC,28-08-2017,4340.46,4381.39625,4416.0225,4340.46
BTC,29-08-2017,4442.6575,4340.46,4455.04625,4239.01124
BTC,30-08-2017,4664.64375,4442.6575,4703.41749,4400.15874
BTC,31-08-2017,4676.1425,4664.64375,4707.5525,4545.5375
BTC,01-09-2017,4783.17,4676.1425,4808.12125,4654.07
BTC,02-09-2017,4864.285,4783.17,5013.9075,4726.74374
BTC,03-09-2017,4672.56875,4864.285,4902.26124,4529.37125
BTC,04-09-2017,4593.1825,4672.56875,4749.02875,4481.5225
BTC,05-09-2017,4160.535,4593.1825,4594.5775,4037.49875
BTC,06-09-2017,4517.57,4160.535,4529.58875,4111.97124
BTC,07-09-2017,4543.1025,4517.57,4666.46625,4517.57
BTC,08-09-2017,4628.6025,4543.1025,4691.97999,4506.6625
BTC,09-09-2017,4280.975,4628.6025,4698.73125,4151.6425
BTC,10-09-2017,4194.21875,4280.975,4394.51624,4161.9725
BTC,11-09-2017,4307.82625,4194.21875,4334.5075,3976.46125
BTC,12-09-2017,4295.76124,4307.82625,4310.79125,4108.475
BTC,13-09-2017,3944.58375,4295.76124,4368.22,3944.58375
BTC,14-09-2017,3817.0575,3944.58375,4053.3225,3766.36
BTC,15-09-2017,3358.10875,3817.0575,3896.7925,3209.43875
BTC,16-09-2017,3772.68375,3358.10875,3806.57875,2951.1525
BTC,17-09-2017,3608.595,3772.68375,3874.62625,3551.75875
BTC,18-09-2017,3764.6175,3608.595,3803.4125,3484.80125
BTC,19-09-2017,3976.3875,3764.6175,4080.4975,3753.3775
BTC,20-09-2017,3863.18625,3976.3875,4026.57,3847.35375
BTC,21-09-2017,3827.685,3863.18625,4021.46,3813.225
BTC,22-09-2017,3690.99125,3827.685,3890.98,3584.59125
BTC,23-09-2017,3612.1625,3690.99125,3748.705,3519.07125
BTC,24-09-2017,3772.8475,3612.1625,3810.5375,3612.1625
BTC,25-09-2017,3753.435,3772.8475,3775.7775,3627.52625
BTC,26-09-2017,3920.99125,3753.435,3970.2575,3752.46875
BTC,27-09-2017,3939.515,3920.99125,3968.53625,3865.23125
BTC,28-09-2017,4220.28,3939.515,4228.085,3930.91125
BTC,29-09-2017,4062.20375,4220.28,4278.77625,4027.04125
BTC,30-09-2017,4207.825,4062.20375,4227.43875,4035.7075
BTC,01-10-2017,4300.55125,4207.825,4366.805,4205.00375
BTC,02-10-2017,4414.1775,4300.55125,4431.32125,4261.34624
BTC,03-10-2017,4424.4725,4414.1775,4462.00625,4376.085
BTC,04-10-2017,4307.555,4424.4725,4426.06125,4246.29
BTC,05-10-2017,4186.78374,4307.555,4345.28374,4179.41875
BTC,06-10-2017,4325.23625,4186.78374,4355.89375,4150.7575
BTC,07-10-2017,4370.16875,4325.23625,4417.45125,4316.85999
BTC,08-10-2017,4446.17249,4370.16875,4461.66,4330.28374
BTC,09-10-2017,4624.34875,4446.17249,4625.22,4419.19375
BTC,10-10-2017,4789.30125,4624.34875,4870.04125,4554.0275
BTC,11-10-2017,4741.70875,4789.30125,4909.18124,4726.28
BTC,12-10-2017,4858.60499,4741.70875,4882.695,4730.87875
BTC,13-10-2017,5728.5475,4858.60499,5856.09875,4843.695
BTC,14-10-2017,5666.97875,5728.5475,5813.26875,5432.3525
BTC,15-10-2017,5779.07375,5666.97875,5844.77125,5570.04
BTC,16-10-2017,5607.01,5779.07375,5796.2425,5439.9825
BTC,17-10-2017,5643.55375,5607.01,5789.795,5569.3075
BTC,18-10-2017,5495.03875,5643.55375,5685.35,5461.02625
BTC,19-10-2017,5627.08625,5495.03875,5639.68625,5109.7
BTC,20-10-2017,5686.52625,5627.08625,5735.155,5544.70375
BTC,21-10-2017,6098.115,5686.52625,6112.18875,5611.1175
BTC,22-10-2017,5949.07875,6098.115,6183.9825,5886.65125
BTC,23-10-2017,5969.795,5949.07875,6031.74625,5733.01875
BTC,24-10-2017,5649.005,5969.795,6050.20375,5564.77375
BTC,25-10-2017,5550.85875,5649.005,5769.27,5374.5975
BTC,26-10-2017,5776.87875,5550.85875,5784.57625,5430.75
BTC,27-10-2017,5923.70625,5776.87875,5995.92625,5695.33125
BTC,28-10-2017,5737.1025,5923.70625,5926.64,5691.7575
BTC,29-10-2017,5741.7225,5737.1025,5806.9225,5667.34875
BTC,30-10-2017,6151.325,5741.7225,6306.5775,5733.85625
BTC,31-10-2017,6130.56375,6151.325,6218.48875,6026.68875
BTC,01-11-2017,6424.515,6130.56375,6458.26625,6089.47375
BTC,02-11-2017,6879.365,6424.515,6922.9,6357.91
BTC,03-11-2017,7199.2375,6879.365,7355.35,6798.3975
BTC,04-11-2017,7210.46875,7199.2375,7454.03875,6994.8775
BTC,05-11-2017,7376.7425,7210.46875,7503.71875,7100.51125
BTC,06-11-2017,7231.93,7376.7425,7601.535,7202.47125
BTC,07-11-2017,7123.89375,7231.93,7423.05875,6932.42875
BTC,08-11-2017,7356.50625,7123.89375,7377.9625,6978.5875
BTC,09-11-2017,7342.82375,7356.50625,7879.06,7095.42375
BTC,10-11-2017,7250.77,7342.82375,7439.385,7058.35125
BTC,11-11-2017,6773.695,7250.77,7305.295,6422.975
BTC,12-11-2017,6075.30125,6773.695,6806.04375,6062.08625
BTC,13-11-2017,5969.13,6075.30125,6466.46,5507.29
BTC,14-11-2017,6666.27125,5969.13,6770.37,5949.5025
BTC,15-11-2017,6867.42625,6666.27125,6910.2475,6442.4
BTC,16-11-2017,7259.3,6867.42625,7336.80125,6798.9325
BTC,17-11-2017,7924.1825,7259.3,7998.39625,7172.755
BTC,18-11-2017,7598.2775,7924.1825,7984.68375,7460.11125
BTC,19-11-2017,7787.45625,7598.2775,7848.94125,7546.33375
BTC,20-11-2017,7954.7675,7787.45625,8101.91,7678.375
BTC,21-11-2017,7879.06,7954.7675,8286.17375,7818.5025
BTC,22-11-2017,8150.6325,7879.06,8362.3025,7828.535
BTC,23-11-2017,8208.75375,8150.6325,8294.495,8095.08125
BTC,24-11-2017,8094.445,8208.75375,8264.3875,7892.68
BTC,25-11-2017,8190.87125,8094.445,8333.17375,8025.19625
BTC,26-11-2017,8851.305,8190.87125,8909.31,8190.87125
BTC,27-11-2017,9573.9675,8851.305,9682.10125,8834.3875
BTC,28-11-2017,9713.09625,9573.9675,9743.12375,9382.13125
BTC,29-11-2017,10295.6225,9713.09625,10358.30625,9690.33375
BTC,30-11-2017,10542.6625,10295.6225,11377.33375,9290.29625
BTC,01-12-2017,9706.10375,10542.6625,10681.85125,9021.84874
BTC,02-12-2017,10923.20125,9706.10375,11082.27,9421.45624
BTC,03-12-2017,10973.54375,10923.20125,11156.145,10705.12999
BTC,04-12-2017,11382.20875,10973.54375,11831.5125,10495.5625
BTC,05-12-2017,11597.23125,11382.20875,11662.84375,10875.71375
BTC,06-12-2017,12230.365,11597.23125,12273.54,11473.50875
BTC,07-12-2017,13734.52,12230.365,14097.04,12152.1075
BTC,08-12-2017,16403.42125,13734.52,17153.94125,13731.82
BTC,09-12-2017,15732.1,16403.42125,16590.21375,13963.52875
BTC,10-12-2017,13152.52875,15732.1,15859.42375,13152.52875
BTC,11-12-2017,16299.2975,13152.52875,16587.8425,13152.52875
BTC,12-12-2017,16374.8975,16299.2975,17382.63874,16031.4475
BTC,13-12-2017,16678.28749,16374.8975,17615.4725,16259.2775
BTC,14-12-2017,16246.13875,16678.28749,17335.73125,15799.8675
BTC,15-12-2017,17221.65125,16246.13875,17583.2,16152.01375
BTC,16-12-2017,17436.5975,17221.65125,17872.555,16999.70375
BTC,17-12-2017,19166.97874,17436.5975,19521.7825,17436.5975
BTC,18-12-2017,18640.2625,19166.97874,19783.20625,18094.19374
BTC,19-12-2017,18984.7675,18640.2625,19227.0825,18329.145
BTC,20-12-2017,16862.57125,18984.7675,18984.7675,15577.7425
BTC,21-12-2017,16925.0175,16862.57125,17822.56625,15683.86125
BTC,22-12-2017,14182.46499,16925.0175,17301.21125,13077.93666
BTC,23-12-2017,14694.5825,14182.46499,14976.25625,10834.94375
BTC,24-12-2017,14103.21875,14694.5825,15704.34625,13483.4575
BTC,25-12-2017,13387.34875,14103.21875,14489.48375,12508.425
BTC,26-12-2017,14652.3675,13387.34875,14670.675,13196.82625
BTC,27-12-2017,15846.07375,14652.3675,16079.32375,14553.87375
BTC,28-12-2017,14362.40375,15846.07375,16476.18,13935.615
BTC,29-12-2017,14867.5725,14362.40375,14997.83375,13498.77875
BTC,30-12-2017,13643.695,14867.5725,15076.0625,13406.67125
BTC,31-12-2017,13062.145,13643.695,13826.04125,12182.52375
BTC,01-01-2018,13439.4175,13062.145,14213.44125,12587.60375
BTC,02-01-2018,13337.62125,13439.4175,13892.2425,12859.8025
BTC,03-01-2018,14881.545,13337.62125,15216.75625,12955.965
BTC,04-01-2018,15104.45,14881.545,15394.98625,14588.595
BTC,05-01-2018,14953.8525,15104.45,15194.40625,14225.16625
BTC,06-01-2018,16576.69625,14953.8525,17118.35625,14816.50875
BTC,07-01-2018,16735.10625,16576.69625,17211.92375,16254.94875
BTC,08-01-2018,15632.41125,16735.10625,16861.20875,15546.415
BTC,09-01-2018,15242.93625,15632.41125,15944.5225,13957.9125
BTC,10-01-2018,14122.825,15242.93625,15360.1325,13968.24375
BTC,11-01-2018,13269.5975,14122.825,14942.61125,13161.5775
BTC,12-01-2018,13633.36375,13269.5975,14198.5325,12845.7125
BTC,13-01-2018,14165.90625,13633.36375,14262.0075,13363.81
BTC,14-01-2018,14217.3625,14165.90625,14536.54,14013.9475
BTC,15-01-2018,13519.92625,14217.3625,14245.52,13051.59375
BTC,16-01-2018,12915.11625,13519.92625,14307.53375,12762.9975
BTC,17-01-2018,10870.16875,12915.11625,13211.24625,10063.1175
BTC,18-01-2018,11340.65,10870.16875,11764.13625,9199.5925
BTC,19-01-2018,11137.36875,11340.65,12045.095,10663.945
BTC,20-01-2018,11742.94125,11137.36875,11955.4425,11022.02875
BTC,21-01-2018,12486.06625,11742.94125,13007.25125,11596.715
BTC,22-01-2018,11508.62,12486.06625,12486.06625,11096.0525
BTC,23-01-2018,10872.9025,11508.62,11868.715,10050.7925
BTC,24-01-2018,10830.9275,10872.9025,11358.33625,9972.2875
BTC,25-01-2018,11629.375,10830.9275,11710.9975,10497.15375
BTC,26-01-2018,11524.345,11629.375,11629.375,10889.045
BTC,27-01-2018,11005.615,11524.345,11540.4075,10321.04125
BTC,28-01-2018,11452.23,11005.615,11574.36125,10855.46
BTC,29-01-2018,11412.79375,11452.23,11942.255,11303.365
BTC,30-01-2018,10917.15125,11412.79375,11480.56375,10805.81625
BTC,31-01-2018,9914.4725,10917.15125,11063.8,9627.88875
BTC,01-02-2018,9970.30875,9914.4725,10334.41875,9688.28
BTC,02-02-2018,8715.59499,9970.30875,10169.8225,8563.9275
BTC,03-02-2018,8285.50124,8715.59499,9095.79999,7695.10375
BTC,04-02-2018,9192.045,8285.50124,9471.45624,8192.62999
BTC,05-02-2018,8136.39,9192.045,9363.41124,7859.5125
BTC,06-02-2018,6332.37,8136.39,8346.90625,6197.98
BTC,07-02-2018,7270.5075,6332.37,7957.3425,5947.39625
BTC,08-02-2018,7987.28125,7270.5075,8582.92625,7207.97125
BTC,09-02-2018,8086.7725,7987.28125,8621.275,7808.22
BTC,10-02-2018,8930.13875,8086.7725,9005.03375,7754.67
BTC,11-02-2018,8045.44,8930.13875,9070.63875,8030.6725
BTC,12-02-2018,8478.92499,8045.44,8566.15875,7845.12625
BTC,13-02-2018,8766.8525,8478.92499,8977.0775,8362.84125
BTC,14-02-2018,8693.2525,8766.8525,8772.87999,8370.48375
BTC,15-02-2018,9659.2875,8693.2525,9722.5475,8693.2525
BTC,16-02-2018,10110.83875,9659.2875,10293.44,9496.01874
BTC,17-02-2018,10474.77125,10110.83875,10496.205,9718.59375
BTC,18-02-2018,10855.9375,10474.77125,11279.17875,10472.71625
BTC,19-02-2018,10537.00625,10855.9375,10963.68625,10156.38125
BTC,20-02-2018,11416.03875,10537.00625,11497.405,10405.97625
BTC,21-02-2018,10928.02,11416.03875,11767.5775,10871.53125
